74, 63, 9
74, 63, 9
72, 63, 11
69, 63, 8
72, 63, 9
73, 62, 8
72, 61, 7
73, 59, 9
69, 62, 10
72, 62, 8
73, 63, 9
71, 60, 8
71, 62, 10
75, 63, 9
72, 61, 8
73, 62, 8
73, 63, 11
74, 63, 10
71, 62, 9
75, 63, 10
73, 61, 7
72, 63, 9
72, 64, 9
74, 64, 10
72, 62, 9
71, 61, 8
73, 62, 10
74, 64, 11
72, 63, 9
69, 61, 8
71, 62, 10
70, 62, 9
73, 63, 7
72, 62, 8
73, 62, 9
72, 61, 9
73, 63, 10
74, 63, 9
71, 61, 8
73, 62, 7
72, 61, 7
71, 60, 7
70, 59, 7
72, 63, 9
72, 62, 9
72, 63, 8
70, 61, 8
73, 63, 9
70, 60, 7
72, 63, 10
71, 61, 9
73, 62, 8
72, 61, 9
73, 62, 8
73, 64, 8
73, 62, 8
71, 62, 9
73, 63, 9
72, 63, 10
71, 63, 10
69, 60, 6
74, 64, 10
72, 62, 10
73, 65, 9
74, 64, 9
71, 62, 9
70, 60, 7
72, 61, 10
74, 61, 11
71, 60, 7
74, 63, 9
71, 60, 8
70, 60, 8
74, 64, 12
72, 62, 9
71, 62, 8
70, 61, 8
73, 62, 8
71, 61, 9
73, 61, 9
70, 59, 8
72, 62, 10
72, 62, 10
73, 62, 10
74, 63, 10
71, 61, 9
74, 64, 10
70, 63, 5
73, 61, 9
72, 63, 9
70, 60, 8
74, 63, 9
71, 61, 10
70, 61, 5
74, 62, 9
71, 59, 9
73, 62, 8
72, 61, 9
71, 61, 9
73, 64, 11
73, 63, 8
72, 63, 10
73, 59, 9
72, 60, 8
73, 64, 9
72, 62, 8
72, 62, 8
70, 60, 7
71, 62, 9
73, 62, 10
74, 63, 9
72, 62, 11
73, 63, 13
67, 61, 6
72, 63, 8
74, 63, 10
72, 62, 7
73, 62, 8
71, 61, 7
70, 61, 8
71, 63, 11
72, 62, 7
70, 60, 8
70, 59, 7
70, 61, 6
71, 61, 7
73, 62, 8
70, 61, 8
74, 63, 7
75, 65, 11
71, 61, 8
74, 64, 8
78, 67, 6
75, 67, 5
77, 67, 9
77, 68, 10
77, 67, 10
78, 67, 10
75, 67, 7
76, 65, 9
76, 65, 8
72, 64, 6
77, 66, 7
79, 68, 11
79, 69, 10
78, 68, 10
77, 68, 9
76, 61, 8
77, 67, 10
76, 65, 9
76, 66, 9
78, 68, 9
78, 69, 12
75, 65, 8
75, 66, 8
77, 68, 10
78, 68, 12
75, 67, 8
77, 67, 10
75, 65, 9
79, 66, 10
75, 65, 8
77, 64, 9
76, 64, 10
75, 66, 9
78, 69, 10
73, 67, 7
75, 67, 10
77, 67, 11
80, 66, 9
78, 68, 9
77, 66, 11
77, 67, 11
78, 67, 9
78, 68, 10
77, 69, 9
77, 68, 7
76, 67, 14
73, 66, 3
75, 65, 8
77, 65, 9
74, 67, 8
75, 67, 9
77, 67, 8
75, 65, 9
75, 68, 10
76, 67, 12
78, 67, 9
75, 65, 8
76, 66, 7
75, 66, 8
76, 66, 10
76, 67, 11
75, 64, 9
74, 66, 9
78, 68, 9
79, 69, 12
77, 68, 10
77, 67, 8
76, 66, 8
