83, 0, 25
246, 196, 24
242, 194, 24
243, 194, 22
243, 192, 22
245, 195, 23
244, 196, 24
245, 197, 24
245, 197, 24
242, 193, 21
244, 193, 21
243, 195, 24
243, 193, 22
244, 196, 22
247, 196, 24
243, 195, 24
246, 197, 24
243, 193, 22
244, 194, 21
244, 196, 24
244, 196, 24
242, 193, 22
243, 195, 25
242, 193, 22
244, 195, 23
244, 196, 23
244, 195, 23
243, 193, 23
242, 193, 23
244, 194, 23
243, 194, 21
244, 195, 22
244, 195, 24
243, 194, 24
244, 196, 23
242, 193, 23
242, 194, 23
243, 195, 24
242, 193, 22
246, 197, 24
243, 193, 18
244, 195, 22
243, 194, 22
244, 195, 23
242, 193, 22
242, 194, 23
245, 196, 24
245, 195, 23
242, 193, 23
243, 195, 24
245, 195, 22
243, 194, 22
245, 195, 22
242, 193, 22
243, 194, 21
242, 193, 22
244, 193, 22
245, 195, 23
244, 195, 24
244, 195, 23
241, 194, 23
245, 196, 24
244, 197, 22
242, 193, 22
244, 196, 24
242, 195, 23
243, 193, 22
245, 195, 23
245, 195, 23
239, 196, 25
244, 194, 22
243, 193, 22
244, 194, 22
243, 195, 23
243, 195, 24
241, 192, 21
244, 195, 23
242, 194, 23
242, 193, 23
246, 196, 23
243, 195, 24
244, 195, 24
242, 194, 23
241, 193, 21
244, 196, 25
242, 193, 23
243, 193, 21
244, 194, 21
242, 195, 24
245, 197, 24
244, 196, 22
245, 195, 23
242, 193, 22
242, 194, 23
243, 196, 24
242, 193, 22
244, 194, 23
242, 193, 23
243, 196, 24
245, 195, 23
245, 195, 22
243, 195, 24
243, 193, 21
242, 194, 23
244, 195, 22
242, 194, 23
240, 193, 21
243, 195, 24
244, 194, 25
245, 195, 23
242, 194, 23
246, 196, 24
241, 193, 22
244, 196, 23
243, 192, 23
244, 195, 23
244, 196, 24
244, 196, 24
244, 193, 22
243, 193, 23
245, 195, 23
243, 193, 23
246, 197, 24
243, 196, 24
242, 193, 23
243, 196, 24
243, 196, 24
237, 198, 22
240, 195, 23
243, 195, 21
242, 194, 25
243, 196, 22
243, 194, 23
243, 196, 24
244, 196, 23
242, 196, 24
241, 192, 21
244, 195, 23
244, 192, 22
246, 196, 24
242, 193, 22
240, 195, 22
243, 194, 24
244, 194, 22
242, 193, 23
244, 195, 23
244, 194, 25
243, 195, 27
245, 197, 24
242, 193, 22
242, 193, 22
243, 194, 21
242, 194, 23
245, 196, 24
243, 195, 24
242, 194, 22
242, 195, 23
243, 192, 21
244, 196, 21
247, 193, 21
245, 195, 23
244, 195, 24
245, 195, 23
244, 194, 23
243, 194, 22
242, 194, 23
243, 195, 24
244, 196, 23
243, 193, 22
242, 193, 23
243, 195, 24
247, 193, 25
243, 194, 21
244, 198, 23
243, 193, 23
244, 195, 22
245, 195, 23
244, 195, 22
243, 196, 24
244, 196, 23
242, 193, 23
244, 195, 23
243, 194, 22
242, 194, 23
242, 193, 22
245, 195, 23
244, 193, 22
245, 195, 23
242, 194, 23
242, 193, 22
243, 195, 24
244, 194, 23
242, 194, 23
244, 196, 22
243, 193, 22
243, 193, 22
244, 196, 23
242, 194, 23
242, 193, 23
243, 195, 24
