19, 41, 65
22, 44, 66
20, 42, 65
20, 43, 68
21, 42, 66
18, 41, 66
21, 44, 67
21, 43, 65
21, 44, 67
21, 44, 66
19, 41, 66
22, 44, 67
19, 43, 67
22, 44, 68
20, 41, 65
17, 40, 65
19, 41, 66
21, 44, 68
19, 42, 67
19, 42, 66
20, 43, 66
20, 43, 66
19, 41, 65
21, 42, 66
21, 44, 68
17, 39, 65
18, 40, 65
22, 45, 68
21, 44, 68
21, 44, 67
21, 44, 70
21, 43, 68
22, 43, 67
21, 44, 68
18, 44, 67
20, 41, 66
21, 44, 68
18, 40, 65
22, 43, 67
18, 40, 66
18, 40, 65
20, 43, 65
20, 42, 66
20, 44, 68
18, 41, 66
18, 44, 67
24, 44, 67
17, 40, 63
19, 42, 69
19, 42, 67
20, 42, 66
19, 42, 67
21, 44, 68
20, 42, 67
21, 43, 68
19, 42, 64
19, 42, 66
21, 42, 67
21, 43, 68
17, 42, 66
19, 42, 67
18, 41, 67
18, 47, 67
22, 43, 68
18, 40, 64
22, 43, 68
21, 42, 66
23, 44, 68
20, 42, 66
19, 41, 65
21, 44, 68
19, 43, 65
21, 44, 67
19, 42, 68
19, 41, 69
18, 43, 67
21, 43, 69
18, 42, 66
19, 42, 67
21, 44, 67
19, 43, 65
20, 45, 67
18, 41, 66
18, 42, 66
19, 41, 66
20, 43, 67
22, 42, 70
21, 44, 68
18, 41, 66
21, 43, 69
16, 42, 66
22, 43, 67
19, 41, 67
20, 41, 66
20, 42, 67
20, 42, 66
20, 43, 67
21, 44, 67
20, 41, 66
20, 42, 66
22, 44, 67
19, 43, 67
20, 42, 65
20, 41, 66
17, 40, 65
22, 43, 67
18, 41, 67
20, 44, 66
20, 43, 67
21, 44, 69
21, 46, 67
23, 43, 71
21, 43, 69
23, 45, 71
22, 45, 68
22, 45, 72
21, 43, 70
25, 40, 69
24, 39, 64
18, 37, 61
24, 40, 64
21, 35, 58
19, 34, 56
20, 34, 56
19, 36, 59
18, 33, 56
21, 31, 52
19, 30, 49
17, 30, 51
18, 29, 48
17, 27, 43
14, 22, 34
7, 16, 22
10, 15, 22
6, 12, 20
8, 14, 21
9, 16, 23
10, 17, 24
8, 14, 22
11, 18, 25
10, 17, 26
8, 16, 24
9, 16, 24
7, 15, 23
8, 15, 23
11, 18, 26
8, 16, 24
11, 18, 27
11, 20, 30
11, 18, 28
11, 19, 30
8, 17, 29
13, 22, 33
11, 18, 29
11, 19, 30
13, 22, 35
16, 25, 44
19, 30, 52
20, 34, 57
21, 39, 64
24, 41, 66
23, 43, 69
18, 40, 66
21, 43, 70
22, 43, 69
21, 43, 70
16, 46, 70
21, 43, 72
21, 44, 70
19, 45, 69
18, 42, 68
22, 46, 70
22, 43, 71
20, 44, 70
20, 41, 70
21, 42, 67
21, 46, 70
22, 42, 70
19, 43, 68
20, 43, 68
20, 43, 69
18, 42, 67
19, 43, 67
20, 41, 67
18, 41, 67
21, 43, 66
21, 44, 67
21, 43, 67
21, 44, 68
21, 44, 68
20, 42, 65
20, 41, 66
20, 43, 65
22, 43, 66
22, 43, 66
20, 43, 67
20, 41, 67
18, 43, 68
21, 46, 69
21, 45, 69
