17, 14, 28
20, 16, 28
20, 16, 28
17, 13, 25
19, 15, 29
20, 16, 27
19, 14, 26
19, 15, 27
23, 15, 28
19, 15, 26
19, 14, 29
18, 13, 25
20, 17, 29
18, 16, 28
19, 16, 27
19, 14, 26
16, 13, 26
20, 16, 28
20, 16, 27
19, 18, 28
18, 14, 26
19, 16, 30
20, 16, 27
18, 16, 26
17, 14, 27
19, 16, 28
20, 16, 27
20, 15, 28
18, 14, 26
20, 16, 27
19, 15, 27
18, 14, 26
18, 16, 28
17, 15, 26
19, 15, 26
18, 15, 26
19, 14, 28
20, 17, 30
19, 16, 29
19, 14, 27
19, 15, 26
18, 16, 27
18, 17, 27
19, 16, 29
16, 14, 25
19, 15, 28
18, 15, 28
19, 14, 26
18, 14, 27
20, 16, 27
18, 16, 29
17, 13, 27
21, 15, 27
19, 15, 27
18, 14, 27
19, 16, 29
18, 14, 27
20, 15, 28
20, 18, 29
15, 13, 27
18, 15, 28
19, 15, 24
17, 15, 27
20, 16, 28
17, 13, 25
17, 13, 26
19, 16, 27
20, 16, 28
19, 17, 28
19, 14, 26
18, 14, 26
17, 13, 25
20, 17, 28
21, 17, 30
20, 14, 27
18, 14, 28
20, 17, 28
18, 14, 26
16, 15, 27
18, 14, 26
20, 17, 28
19, 17, 29
19, 13, 28
17, 15, 28
18, 15, 26
18, 13, 26
17, 13, 26
20, 17, 27
20, 15, 26
19, 13, 26
19, 15, 28
21, 16, 28
19, 17, 28
17, 13, 26
18, 13, 28
18, 15, 28
20, 16, 28
18, 14, 26
20, 16, 28
18, 16, 26
20, 16, 28
17, 14, 26
18, 14, 27
17, 15, 28
20, 16, 27
17, 14, 27
18, 16, 27
18, 15, 27
20, 16, 28
18, 15, 27
19, 16, 28
16, 13, 26
20, 17, 27
18, 16, 28
20, 16, 27
19, 14, 26
18, 15, 27
18, 15, 27
18, 14, 27
20, 16, 27
17, 12, 25
20, 16, 27
19, 15, 27
16, 14, 26
17, 12, 29
17, 15, 27
19, 15, 27
20, 15, 28
19, 14, 26
20, 16, 28
19, 17, 29
18, 15, 28
18, 15, 28
16, 11, 25
18, 15, 26
18, 16, 28
17, 14, 27
19, 15, 26
18, 14, 26
19, 16, 28
17, 15, 28
19, 15, 27
19, 15, 26
19, 15, 26
19, 15, 26
18, 15, 28
18, 15, 28
21, 16, 28
20, 16, 28
20, 17, 28
20, 15, 27
16, 14, 25
17, 16, 27
17, 15, 27
19, 14, 26
21, 17, 28
19, 15, 27
16, 15, 26
19, 16, 29
18, 14, 27
19, 15, 26
16, 13, 26
17, 14, 27
20, 17, 28
20, 17, 28
18, 17, 28
18, 15, 27
18, 15, 28
20, 16, 28
20, 16, 27
14, 13, 26
16, 15, 26
20, 16, 27
18, 14, 26
23, 17, 30
20, 16, 28
18, 14, 27
14, 13, 20
20, 17, 29
21, 16, 28
18, 17, 27
19, 15, 25
18, 16, 28
20, 16, 27
19, 16, 28
17, 14, 27
18, 14, 27
20, 17, 28
18, 14, 28
17, 16, 28
18, 14, 25
19, 16, 29
21, 18, 29
18, 15, 28
17, 13, 26
18, 14, 27
18, 15, 26
18, 15, 25
17, 14, 27
18, 13, 27
