3, 4, 12
3, 5, 13
2, 5, 12
3, 4, 10
2, 4, 11
2, 4, 12
2, 5, 13
1, 6, 12
2, 4, 12
3, 4, 13
4, 5, 13
4, 6, 14
3, 5, 13
5, 6, 13
2, 3, 11
3, 5, 11
2, 4, 13
2, 3, 10
2, 4, 11
2, 1, 13
5, 5, 13
2, 4, 13
3, 4, 11
3, 5, 12
2, 4, 13
0, 5, 12
1, 2, 8
3, 5, 12
3, 4, 14
3, 2, 15
3, 4, 13
4, 6, 14
3, 5, 14
4, 5, 13
2, 4, 12
4, 5, 12
1, 3, 12
1, 5, 13
0, 4, 11
1, 5, 12
2, 4, 13
4, 5, 13
3, 4, 12
3, 4, 12
2, 3, 12
3, 4, 13
5, 5, 13
2, 4, 12
3, 4, 11
2, 5, 13
3, 4, 14
2, 4, 11
6, 5, 14
3, 7, 14
4, 6, 13
4, 5, 16
0, 0, 8
2, 4, 11
1, 6, 12
2, 4, 13
2, 4, 10
2, 4, 11
2, 2, 11
3, 4, 14
3, 5, 13
2, 6, 13
4, 3, 12
2, 5, 12
2, 3, 12
3, 5, 12
4, 5, 13
2, 5, 12
3, 6, 13
2, 4, 13
0, 6, 13
4, 5, 13
4, 6, 14
0, 5, 11
5, 5, 13
2, 4, 12
2, 4, 13
1, 3, 10
0, 6, 9
0, 8, 12
3, 4, 11
2, 4, 12
3, 4, 13
4, 5, 13
3, 6, 14
4, 5, 12
4, 5, 12
4, 5, 16
5, 5, 13
2, 4, 12
1, 4, 12
1, 3, 12
2, 4, 12
2, 3, 11
3, 5, 12
3, 4, 12
4, 6, 13
2, 3, 10
6, 5, 16
4, 5, 13
2, 5, 13
5, 3, 12
3, 5, 12
1, 4, 10
3, 5, 12
2, 3, 11
4, 6, 14
4, 6, 14
2, 4, 13
3, 5, 13
2, 3, 12
2, 4, 12
3, 5, 13
3, 4, 12
1, 3, 11
5, 6, 14
1, 4, 11
3, 5, 13
3, 5, 13
2, 4, 11
2, 4, 13
2, 2, 11
2, 4, 12
2, 4, 12
2, 4, 13
2, 2, 11
3, 5, 13
4, 4, 12
4, 5, 13
2, 4, 12
2, 5, 14
1, 2, 11
2, 4, 13
2, 4, 13
3, 5, 13
1, 4, 12
2, 4, 10
3, 3, 12
3, 4, 11
3, 5, 13
2, 4, 12
4, 6, 13
3, 4, 11
0, 4, 12
4, 6, 13
3, 4, 13
4, 5, 13
4, 4, 11
2, 4, 11
3, 4, 11
4, 5, 14
4, 5, 13
4, 5, 12
3, 5, 11
5, 6, 13
1, 4, 11
1, 4, 11
2, 3, 12
2, 3, 12
4, 6, 13
2, 4, 13
4, 5, 13
3, 4, 14
3, 3, 13
2, 4, 14
3, 4, 12
2, 5, 13
0, 4, 11
3, 7, 14
4, 5, 13
2, 4, 11
1, 0, 15
3, 4, 12
3, 3, 12
3, 5, 12
3, 5, 13
5, 5, 15
3, 4, 12
2, 4, 12
3, 6, 14
4, 5, 13
2, 4, 11
2, 3, 10
4, 4, 12
3, 6, 13
4, 5, 13
2, 3, 13
2, 3, 11
0, 6, 12
2, 4, 13
4, 6, 11
3, 5, 13
3, 3, 15
4, 5, 12
3, 3, 12
2, 4, 12
