16, 4, 8
15, 4, 9
16, 4, 7
15, 2, 9
18, 7, 12
17, 5, 10
15, 3, 7
16, 5, 10
15, 3, 8
17, 5, 9
15, 3, 9
17, 5, 10
15, 3, 7
17, 4, 9
17, 3, 9
17, 5, 9
17, 5, 10
14, 5, 9
15, 3, 7
17, 4, 9
20, 4, 9
15, 4, 9
15, 3, 7
17, 5, 10
20, 4, 11
14, 5, 8
15, 4, 5
16, 4, 8
15, 4, 9
16, 4, 7
16, 4, 9
14, 3, 8
15, 2, 7
17, 4, 9
22, 5, 15
17, 5, 10
17, 5, 10
14, 2, 8
15, 5, 10
15, 2, 8
17, 3, 8
15, 5, 9
17, 5, 8
13, 5, 8
14, 3, 8
16, 5, 10
15, 3, 9
17, 5, 10
15, 3, 7
17, 3, 9
14, 2, 7
17, 4, 8
14, 1, 7
16, 4, 8
14, 3, 8
15, 2, 8
16, 4, 9
15, 2, 8
15, 4, 9
14, 3, 8
14, 2, 7
16, 3, 8
16, 7, 7
16, 4, 8
15, 3, 8
15, 3, 7
17, 4, 9
14, 2, 8
16, 5, 12
16, 5, 11
17, 3, 10
16, 4, 8
15, 2, 7
14, 3, 7
14, 2, 8
15, 4, 8
18, 6, 10
18, 4, 8
17, 5, 10
17, 6, 10
13, 3, 8
15, 4, 9
15, 3, 9
16, 4, 10
15, 2, 8
16, 4, 9
16, 4, 9
15, 4, 9
17, 3, 10
19, 4, 11
16, 3, 8
17, 5, 10
14, 3, 12
15, 3, 8
15, 3, 8
15, 3, 7
15, 3, 12
13, 2, 6
16, 5, 10
16, 4, 8
17, 3, 8
17, 5, 9
17, 4, 9
15, 3, 9
17, 5, 9
16, 4, 9
17, 5, 10
16, 5, 10
15, 4, 7
17, 5, 8
16, 3, 9
17, 5, 10
16, 4, 10
16, 4, 8
18, 6, 10
15, 5, 10
14, 2, 8
14, 3, 8
16, 5, 10
15, 3, 9
15, 2, 8
14, 4, 8
17, 4, 8
15, 3, 9
17, 4, 9
16, 3, 8
14, 3, 8
16, 5, 8
16, 5, 9
15, 2, 7
17, 6, 9
16, 4, 8
17, 4, 10
15, 3, 9
16, 5, 10
15, 3, 8
15, 3, 8
11, 4, 7
15, 5, 10
15, 3, 10
16, 4, 8
17, 5, 9
17, 4, 9
17, 5, 10
14, 4, 8
17, 5, 9
16, 4, 8
16, 4, 7
17, 4, 9
16, 3, 8
15, 4, 10
17, 6, 10
17, 5, 10
14, 3, 8
17, 4, 9
14, 4, 9
17, 4, 9
17, 3, 9
14, 4, 8
16, 5, 10
18, 5, 7
17, 5, 9
17, 5, 9
17, 3, 10
15, 3, 8
16, 3, 9
16, 3, 9
15, 5, 9
14, 3, 8
15, 4, 10
14, 3, 8
16, 3, 7
14, 2, 9
14, 3, 8
16, 4, 9
16, 2, 8
17, 3, 10
16, 4, 9
15, 5, 9
16, 3, 8
15, 4, 7
16, 4, 8
17, 5, 10
19, 4, 11
17, 4, 7
17, 5, 9
15, 1, 7
14, 1, 8
16, 2, 8
16, 4, 10
15, 4, 9
15, 3, 10
15, 2, 8
18, 5, 10
15, 5, 11
15, 3, 8
17, 5, 9
13, 3, 7
19, 5, 11
16, 3, 9
