0, 0, 0
269, 71, 51
270, 73, 53
270, 73, 53
268, 71, 51
270, 73, 52
269, 72, 52
269, 71, 52
269, 70, 51
271, 72, 51
270, 72, 52
269, 71, 51
272, 72, 52
268, 72, 54
270, 72, 51
268, 71, 52
269, 70, 50
270, 72, 52
268, 70, 50
270, 72, 51
269, 72, 52
269, 73, 53
268, 70, 51
268, 71, 51
270, 72, 50
269, 72, 51
269, 70, 50
267, 71, 52
270, 73, 53
271, 74, 53
270, 73, 52
269, 70, 51
268, 71, 51
269, 72, 53
271, 72, 51
271, 74, 53
270, 72, 53
269, 70, 51
269, 70, 50
268, 69, 50
269, 72, 51
271, 73, 52
268, 71, 52
268, 70, 51
266, 70, 50
276, 72, 54
270, 70, 52
270, 71, 51
269, 74, 52
271, 74, 55
271, 73, 53
268, 70, 51
269, 72, 53
271, 74, 52
268, 71, 52
269, 71, 54
270, 72, 52
272, 72, 54
269, 73, 54
268, 70, 51
272, 71, 51
269, 73, 53
269, 72, 50
267, 70, 51
268, 70, 51
271, 74, 55
268, 69, 49
268, 71, 51
269, 73, 52
268, 71, 52
268, 71, 51
270, 71, 51
270, 73, 53
270, 71, 51
268, 71, 52
268, 71, 51
268, 71, 51
269, 70, 51
269, 70, 50
269, 70, 50
267, 72, 52
270, 73, 52
267, 71, 51
270, 73, 53
269, 75, 50
267, 70, 49
270, 72, 51
269, 70, 50
271, 74, 54
271, 74, 54
268, 69, 50
268, 71, 51
269, 71, 50
269, 69, 52
268, 70, 52
270, 73, 53
270, 76, 54
268, 73, 53
268, 73, 52
268, 70, 51
270, 73, 53
270, 73, 52
269, 72, 51
268, 71, 52
269, 72, 54
270, 74, 54
268, 72, 54
267, 74, 52
270, 72, 53
269, 72, 51
271, 73, 51
270, 70, 51
270, 72, 51
269, 71, 54
272, 73, 49
270, 73, 52
269, 70, 50
268, 71, 51
271, 72, 53
269, 70, 51
270, 72, 52
267, 71, 51
269, 70, 51
269, 72, 49
268, 70, 51
269, 70, 50
267, 71, 51
269, 71, 50
268, 71, 52
268, 71, 52
267, 70, 48
266, 71, 50
270, 73, 52
268, 72, 52
269, 70, 52
270, 71, 51
268, 70, 49
270, 72, 52
272, 73, 52
270, 70, 50
268, 70, 50
270, 70, 51
269, 72, 51
267, 70, 51
269, 70, 50
271, 71, 57
268, 71, 51
271, 74, 53
270, 72, 51
269, 70, 51
268, 71, 51
272, 72, 56
271, 72, 51
270, 71, 51
269, 70, 50
268, 72, 52
268, 73, 54
270, 73, 52
269, 69, 50
266, 69, 49
269, 72, 53
270, 73, 52
269, 73, 51
270, 73, 53
269, 72, 52
270, 73, 52
268, 71, 52
270, 72, 51
267, 69, 49
269, 70, 51
270, 73, 53
269, 70, 50
268, 71, 51
270, 72, 51
269, 72, 51
269, 71, 49
272, 74, 53
268, 71, 51
267, 71, 51
268, 71, 51
271, 73, 50
269, 72, 50
270, 72, 51
268, 71, 51
268, 69, 49
271, 74, 53
269, 70, 50
272, 73, 52
271, 73, 54
269, 69, 52
268, 71, 51
270, 73, 54
268, 70, 50
269, 71, 51
270, 71, 52
270, 71, 52
270, 72, 52
268, 71, 52
271, 72, 52
268, 70, 51
