0, 0, 0
31, 40, 75
28, 39, 72
26, 38, 72
28, 39, 74
27, 39, 71
26, 37, 71
26, 38, 72
28, 40, 73
26, 38, 72
23, 36, 72
27, 38, 71
25, 37, 72
27, 40, 71
27, 38, 72
28, 40, 73
27, 38, 73
29, 39, 73
25, 39, 69
29, 40, 73
27, 38, 73
29, 40, 74
29, 40, 73
28, 39, 72
29, 41, 74
29, 39, 73
28, 40, 73
29, 40, 73
27, 39, 73
27, 38, 73
28, 38, 72
22, 37, 69
27, 39, 73
26, 37, 71
26, 37, 72
27, 37, 71
28, 38, 72
25, 36, 72
26, 39, 73
28, 38, 72
28, 39, 73
27, 36, 71
27, 39, 73
29, 39, 73
26, 37, 70
27, 38, 72
29, 40, 74
23, 40, 71
28, 39, 73
27, 38, 68
28, 40, 74
29, 41, 73
26, 37, 72
26, 39, 73
28, 39, 73
26, 37, 71
26, 39, 74
27, 39, 73
29, 39, 72
26, 37, 71
26, 38, 71
27, 38, 77
28, 38, 72
26, 38, 71
27, 38, 72
28, 38, 72
30, 38, 71
27, 37, 72
28, 39, 72
29, 40, 73
27, 39, 73
26, 36, 71
26, 38, 72
32, 42, 74
25, 37, 71
24, 38, 72
25, 37, 71
27, 36, 73
29, 39, 73
25, 37, 71
27, 39, 71
28, 40, 72
28, 40, 73
25, 37, 71
26, 37, 70
25, 36, 71
25, 38, 71
25, 38, 70
26, 41, 72
29, 40, 73
25, 37, 72
26, 39, 72
26, 38, 72
27, 38, 71
26, 40, 73
29, 39, 72
28, 40, 72
28, 40, 74
26, 38, 72
28, 40, 72
28, 40, 73
25, 37, 70
27, 39, 73
24, 37, 70
27, 39, 73
27, 39, 71
28, 40, 73
25, 37, 71
27, 38, 71
27, 38, 71
27, 40, 75
24, 39, 70
27, 38, 71
28, 39, 73
29, 40, 73
24, 37, 68
26, 37, 69
28, 40, 72
28, 39, 74
27, 40, 72
26, 38, 72
26, 39, 73
28, 40, 73
25, 38, 72
26, 37, 70
26, 38, 72
25, 38, 71
25, 37, 71
25, 40, 71
26, 42, 77
24, 38, 71
24, 37, 70
26, 38, 71
27, 39, 70
26, 39, 71
26, 38, 70
24, 37, 70
28, 41, 73
26, 38, 72
26, 39, 73
27, 39, 71
28, 40, 73
25, 38, 71
27, 38, 71
24, 37, 71
29, 41, 74
27, 39, 71
27, 40, 71
25, 38, 72
25, 38, 70
25, 42, 71
28, 40, 72
24, 37, 71
26, 37, 70
26, 40, 71
31, 39, 72
27, 39, 71
28, 40, 72
24, 37, 68
28, 40, 72
28, 40, 71
28, 40, 73
28, 36, 67
24, 37, 70
26, 37, 71
28, 40, 71
27, 40, 71
24, 37, 70
28, 40, 71
27, 36, 73
24, 37, 69
24, 37, 70
26, 37, 68
27, 38, 70
27, 37, 72
26, 38, 71
26, 37, 70
26, 39, 72
27, 38, 70
27, 40, 73
23, 36, 70
23, 40, 68
28, 39, 73
25, 41, 73
27, 37, 69
27, 40, 72
25, 37, 69
24, 36, 69
25, 37, 70
24, 38, 69
25, 41, 71
28, 40, 71
26, 38, 69
28, 37, 70
26, 38, 69
26, 38, 68
24, 36, 65
23, 34, 63
20, 35, 63
24, 36, 65
